"","ID","DT","la","lo","count","vol","country","ship","T.surf","T.20","T.50","T.100","period","d","gear.sub","gear","opening","wind","T1.surf","T1.20","T1.50","T1.100","Sal20"
"447",8226016,"2010-03-31 20:10:00.000",54.25,-13.8,0,347.9,"GERMANY","06NI",10.63,10.65,10.64,"10.63","2","","NH","NACKTHAI","20","0",10.63,10.65,10.64,"10.63",35.55
"448",8226025,"2010-04-01 00:48:00.000",54.25,-12.32,0,307.2,"GERMANY","06NI",10.18,10.2,10.2,"10.23","2","","NH","NACKTHAI","20","0",10.18,10.2,10.2,"10.23",35.52
"449",8226034,"2010-04-01 04:45:00.000",54.25,-11.32,0,310.2,"GERMANY","06NI",10.22,10.22,10.23,"10.2","2","","NH","NACKTHAI","20","0",10.22,10.22,10.23,"10.2",35.53
"450",8226043,"2010-04-01 06:53:00.000",54.25,-10.82,0,277.5,"GERMANY","06NI",10.2,10.19,10.23,"9.81","2","","NH","NACKTHAI","20","0",10.2,10.19,10.23,"9.81",35.52
"451",8226052,"2010-04-02 01:17:00.000",55.25,-9.79,0,198.4,"GERMANY","06NI",9.95,9.91,9.92,"9.86","2","","NH","NACKTHAI","20","0",9.95,9.91,9.92,"9.86",35.52
"452",8226061,"2010-04-02 03:38:00.000",55.25,-10.29,0,251.6,"GERMANY","06NI",10.26,10.26,10.26,"10.27","2","","NH","NACKTHAI","20","0",10.26,10.26,10.26,"10.27",35.53
"453",8226070,"2010-04-02 10:36:00.000",55.71,-10.28,0,283.9,"GERMANY","06NI",10.31,10.32,10.32,"10.33","2","","NH","NACKTHAI","20","0",10.31,10.32,10.32,"10.33",35.54
"454",8226079,"2010-04-02 17:15:00.000",56.25,-9.49,0,286.2,"GERMANY","06NI",10.15,10.15,10.11,"10.12","2","","NH","NACKTHAI","20","0",10.15,10.15,10.11,"10.12",35.52
"455",8226088,"2010-04-02 21:33:00.000",56.25,-8.28,0,185.8,"GERMANY","06NI",8.56,8.66,8.83,"8.95","2","","NH","NACKTHAI","20","0",8.56,8.66,8.83,"8.95",35.26
"456",8226097,"2010-04-03 05:15:00.000",57.23,-8.25,0,138.3,"GERMANY","06NI",8.26,8.3,8.43,"8.99","2","","NH","NACKTHAI","20","0",8.26,8.3,8.43,"8.99",35.2
"457",8226106,"2010-04-03 14:28:00.000",57.25,-9.68,0,281.8,"GERMANY","06NI",9.96,9.96,9.95,"9.96","2","","NH","NACKTHAI","20","0",9.96,9.96,9.95,"9.96",35.51
"458",8226115,"2010-04-03 21:10:00.000",58.2,-9.75,0,270.4,"GERMANY","06NI",9.87,9.86,9.87,"9.88","2","","NH","NACKTHAI","20","0",9.87,9.86,9.87,"9.88",35.5
"459",8226124,"2010-04-04 06:16:00.000",58.71,-8.25,0,316.2,"GERMANY","06NI",9.76,9.76,9.76,"9.71","2","","NH","NACKTHAI","20","0",9.76,9.76,9.76,"9.71",35.5
"460",8226133,"2010-04-06 03:58:00.000",55.79,-8.26,0,58.2,"GERMANY","06NI",8.75,8.74,8.82,"9.02","2","","NH","NACKTHAI","20","0",8.75,8.74,8.82,"9.02",35.28
"461",8226142,"2010-04-06 06:17:00.000",55.77,-8.72,0,166.5,"GERMANY","06NI",9.58,9.61,9.59,"9.54","2","","NH","NACKTHAI","20","0",9.58,9.61,9.59,"9.54",35.51
"462",8226151,"2010-04-06 12:54:00.000",55.75,-9.68,0,275.2,"GERMANY","06NI",10.34,10.32,10.31,"10.31","2","","NH","NACKTHAI","20","0",10.34,10.32,10.31,"10.31",35.53
"463",8226160,"2010-04-06 17:24:00.000",55.73,-10.69,0,305,"GERMANY","06NI",10.03,10.03,9.99,"10","2","","NH","NACKTHAI","20","0",10.03,10.03,9.99,"10",35.51
"464",8226169,"2010-04-06 19:59:00.000",55.77,-11.18,0,294.4,"GERMANY","06NI",10.02,10.04,10.04,"10.02","2","","NH","NACKTHAI","20","0",10.02,10.04,10.04,"10.02",35.51
"465",8226178,"2010-04-07 03:52:00.000",55.25,-12.16,0,342.1,"GERMANY","06NI",10.36,10.38,10.4,"10.42","2","","NH","NACKTHAI","20","0",10.36,10.38,10.4,"10.42",35.54
"466",8226187,"2010-04-07 09:37:00.000",54.75,-12.33,0,363.3,"GERMANY","06NI",10.43,10.44,10.44,"10.44","2","","NH","NACKTHAI","20","0",10.43,10.44,10.44,"10.44",35.54
"467",8226196,"2010-04-07 16:04:00.000",54.75,-10.82,0,320.6,"GERMANY","06NI",10.28,10.27,10.26,"10.26","2","","NH","NACKTHAI","20","0",10.28,10.27,10.26,"10.26",35.53
"468",8226205,"2010-04-07 18:12:00.000",54.75,-10.29,0,80.2,"GERMANY","06NI",10.12,10.11,9.48,"9.34","2","","NH","NACKTHAI","20","0",10.12,10.11,9.48,"9.34",35.5
"469",8226214,"2010-04-08 01:04:00.000",53.77,-10.75,0,53.4,"GERMANY","06NI",9.34,9.3,9.27,"9.3","2","","NH","NACKTHAI","20","0",9.34,9.3,9.27,"9.3",35.33
"470",8226223,"2010-04-08 09:32:00.000",53.25,-11.67,0,107.8,"GERMANY","06NI",10.18,10.17,10.17,"10.15","2","","NH","NACKTHAI","20","0",10.18,10.17,10.17,"10.15",35.56
"471",8226232,"2010-04-08 13:26:00.000",53.25,-12.18,0,228,"GERMANY","06NI",10.42,10.43,10.39,"10.37","2","","NH","NACKTHAI","20","0",10.42,10.43,10.39,"10.37",35.59
"472",8226241,"2010-04-08 17:50:00.000",53.27,-13.14,0,241.5,"GERMANY","06NI",10.3,10.29,10.25,"10.23","2","","NH","NACKTHAI","20","0",10.3,10.29,10.25,"10.23",35.55
"473",8226250,"2010-04-08 21:08:00.000",52.8,-13.25,0,192.7,"GERMANY","06NI",10.56,10.55,10.43,"10.39","2","","NH","NACKTHAI","20","0",10.56,10.55,10.43,"10.39",35.59
"474",8226259,"2010-04-09 04:56:00.000",52.25,-12.33,0,220.4,"GERMANY","06NI",10.88,10.88,10.88,"10.88","2","","NH","NACKTHAI","20","0",10.88,10.88,10.88,"10.88",35.63
"475",8226268,"2010-04-09 11:48:00.000",52.25,-11.3,0,92.8,"GERMANY","06NI",10.24,10.25,10.16,"10.16","2","","NH","NACKTHAI","20","0",10.24,10.25,10.16,"10.16",35.59
"476",8226277,"2010-03-09 05:41:00.000",49.75,-11.73,0,150.9,"IRELAND","45CE",11.42,11.43,11.44,"11.45","2","","G7","Gulf7","20","0",11.42,11.43,11.44,"11.45",35.543
"477",8226286,"2010-03-09 08:05:00.000",49.75,-12.22,0,140.2,"IRELAND","45CE",11.34,11.36,11.36,"11.38","2","","G7","Gulf7","20","0",11.34,11.36,11.36,"11.38",35.525
"478",8226295,"2010-03-09 12:52:00.000",49.75,-13.23,0,142.3,"IRELAND","45CE",11.32,11.38,11.39,"11.37","2","","G7","Gulf7","20","0",11.32,11.38,11.39,"11.37",35.558
"479",8226304,"2010-03-11 00:19:00.000",48.75,-15.27,0,146,"IRELAND","45CE",11.36,11.37,11.38,"11.38","2","","G7","Gulf7","20","0",11.36,11.37,11.38,"11.38",35.525
"480",8226313,"2010-03-11 18:19:00.000",48.75,-11.77,0,158.6,"IRELAND","45CE",11.36,11.35,11.36,"11.37","2","","G7","Gulf7","20","0",11.36,11.35,11.36,"11.37",35.557
"481",8226322,"2010-03-11 20:37:00.000",48.74,-11.27,0,135.8,"IRELAND","45CE",11.36,11.36,11.37,"11.38","2","","G7","Gulf7","20","0",11.36,11.36,11.37,"11.38",35.578
"482",8226331,"2010-03-12 03:48:00.000",48.25,-10.77,0,104.4,"IRELAND","45CE",11.04,11,11.01,"11.02","2","","G7","Gulf7","20","0",11.04,11,11.01,"11.02",35.552
"483",8226340,"2010-03-12 09:06:00.000",48.75,-10.28,0,134.9,"IRELAND","45CE",11.16,11.16,11.14,"11.05","2","","G7","Gulf7","20","0",11.16,11.16,11.14,"11.05",35.589
"484",8226358,"2010-03-12 20:45:00.000",48.75,-8.28,0,138.7,"IRELAND","45CE",10.4,10.41,10.41,"10.42","2","","G7","Gulf7","20","0",10.4,10.41,10.41,"10.42",35.452
"485",8226367,"2010-03-13 03:04:00.000",48.75,-6.78,0,107.1,"IRELAND","45CE",10.17,10.17,10.18,"10.2","2","","G7","Gulf7","20","0",10.17,10.17,10.18,"10.2",35.484
"486",8226385,"2010-03-14 04:45:00.000",50.25,-9.23,0,100.8,"IRELAND","45CE",9.62,9.62,9.6,"9.6","2","","G7","Gulf7","20","0",9.62,9.62,9.6,"9.6",35.29
"487",8226412,"2010-03-14 23:14:00.000",50.25,-12.73,0,144.9,"IRELAND","45CE",11.29,11.29,11.28,"11.28","2","","G7","Gulf7","20","0",11.29,11.29,11.28,"11.28",35.579
"488",8226421,"2010-03-15 04:01:00.000",50.25,-13.74,0,126.1,"IRELAND","45CE",11.26,11.27,11.27,"11.24","2","","G7","Gulf7","20","0",11.26,11.27,11.27,"11.24",35.551
"489",8226430,"2010-03-15 11:05:00.000",50.25,-15.24,0,132.8,"IRELAND","45CE",11.09,11.1,11.09,"11.09","2","","G7","Gulf7","20","0",11.09,11.1,11.09,"11.09",35.537
"490",8226484,"2010-03-22 20:28:00.000",51.25,-11.72,0,140,"IRELAND","45CV",11.12,11.13,11.12,"11.05","2","","G7","Gulf7","20","0",11.12,11.13,11.12,"11.05",35.527
"491",8226492,"2010-03-23 10:54:00.000",51.25,-12.71,0,150.8,"IRELAND","45CV",11.01,11.02,11.04,"11.03","2","","G7","Gulf7","20","0",11.01,11.02,11.04,"11.03",35.561
"492",8226500,"2010-03-23 16:27:00.000",51.25,-13.71,0,154.59,"IRELAND","45CV",10.98,11.01,11.04,"11.05","2","","G7","Gulf7","20","0",10.98,11.01,11.04,"11.05",35.496
"493",8226508,"2010-03-25 04:29:00.000",50.75,-11.79,0,130.99,"IRELAND","45CV",11.28,11.3,11.29,"11.2","2","","G7","Gulf7","20","0",11.28,11.3,11.29,"11.2",35.393
"494",8226524,"2010-03-25 18:50:00.000",50.75,-9.78,0,94.28,"IRELAND","45CV",9.76,9.78,9.7,"9.53","2","","G7","Gulf7","20","0",9.76,9.78,9.7,"9.53",35.117
"495",8226532,"2010-03-26 01:22:00.000",50.75,-8.77,0,69.01,"IRELAND","45CV",9.08,9.07,9.02,"8.97","2","","G7","Gulf7","20","0",9.08,9.07,9.02,"8.97",34.762
"496",8226540,"2010-03-26 16:28:00.000",51.25,-6.72,0,60.41,"IRELAND","45CV",8.74,8.67,8.6,"","2","","G7","Gulf7","20","0",8.74,8.67,8.6,"",34.498
"497",8226548,"2010-03-29 13:52:00.000",47.25,-3.25,0,61.29056251,"SPAIN","29IN",9.5,8.9,9.3,"","2","","B","Bgn","40","0",9.5,8.9,9.3,"",34.4
"498",8226582,"2010-03-25 00:44:00.000",46.25,-2.75,0,69.32920695,"SPAIN","29IN",10.88,10.82,10.48,"","2","","B","Bgn","40","0",10.88,10.82,10.48,"",35.59
"499",8226568,"2010-04-01 13:35:00.000",46.25,-4.75,0,188.3011447,"SPAIN","29IN",11.8,11.6,11.7,"11.7","2","","B","Bgn","40","0",11.8,11.6,11.7,"11.7",35.8
"500",8226578,"2010-04-10 13:06:00.000",47.75,-6.25,0,146.1064641,"SPAIN","29IN",11.37,11.23,11.03,"11.04","2","","B","Bgn","40","0",11.37,11.23,11.03,"11.04",35.79
"501",8226549,"2010-03-31 18:27:00.000",47.25,-3.75,0,76.02260886,"SPAIN","29IN",NA,9.5,NA,"","2","","B","Bgn","40","0",NA,9.5,NA,"",NA
"502",8226550,"2010-03-31 21:11:00.000",47.25,-4.25,0,73.10244822,"SPAIN","29IN",10.1,10.1,9.9,"10.1","2","","B","Bgn","40","0",10.1,10.1,9.9,"10.1",35.3
"503",8226551,"2010-04-01 00:00:00.000",47.25,-4.75,0,91.01714155,"SPAIN","29IN",10.7,10.7,10.7,"10.7","2","","B","Bgn","40","0",10.7,10.7,10.7,"10.7",35.7
"504",8226559,"2010-04-01 07:00:00.000",46.75,-4.25,0,127.5683657,"SPAIN","29IN",11.1,11.1,11.1,"11","2","","B","Bgn","40","0",11.1,11.1,11.1,"11",35.8
"505",8226534,"2010-03-26 04:57:00.000",50.75,-8.28,0,80.55,"IRELAND","45CV",8.94,8.95,8.93,"8.92","2","","G7","Gulf7","20","0",8.94,8.95,8.93,"8.92",34.659
"506",8226536,"2010-03-26 08:22:00.000",50.75,-7.78,0,77.17,"IRELAND","45CV",8.87,8.87,8.82,"8.72","2","","G7","Gulf7","20","0",8.87,8.87,8.82,"8.72",34.633
"507",8226538,"2010-03-26 11:41:00.000",50.75,-7.29,0,68.4,"IRELAND","45CV",8.89,8.89,8.76,"","2","","G7","Gulf7","20","0",8.89,8.89,8.76,"",34.645
"508",8226541,"2010-03-24 16:20:00.000",46.25,-3.75,0,139.6,"SPAIN","29IN",12.04,11.85,11.6,"11.43","2","","B","Bgn","40","0",12.04,11.85,11.6,"11.43",35.73
"509",8226546,"2010-03-29 11:10:00.000",47.25,-2.77,0,26.37987808,"SPAIN","29IN",9.5,9.5,NA,"","2","","B","Bgn","40","0",9.5,9.5,NA,"",33.8
"510",8226526,"2010-03-25 21:51:00.000",50.75,-9.27,0,85.25,"IRELAND","45CV",9.49,9.49,9.4,"9.3","2","","G7","Gulf7","20","0",9.49,9.49,9.4,"9.3",34.773
"511",8226501,"2010-03-23 19:14:00.000",51.25,-14.21,0,137.62,"IRELAND","45CV",11.12,11.12,11.09,"11.11","2","","G7","Gulf7","20","0",11.12,11.12,11.09,"11.11",35.456
"512",8226504,"2010-03-24 15:45:00.000",50.75,-13.79,0,133.63,"IRELAND","45CV",11.43,11.32,11.3,"11.27","2","","G7","Gulf7","20","0",11.43,11.32,11.3,"11.27",35.444
"513",8226505,"2010-03-24 21:25:00.000",50.75,-12.78,0,151.43,"IRELAND","45CV",11.29,11.3,11.28,"11.28","2","","G7","Gulf7","20","0",11.29,11.3,11.28,"11.28",35.465
"514",8226507,"2010-03-25 00:55:00.000",50.75,-12.29,0,147.53,"IRELAND","45CV",11.32,11.33,11.31,"11.31","2","","G7","Gulf7","20","0",11.32,11.33,11.31,"11.31",35.432
"515",8226511,"2010-03-25 07:59:00.000",50.75,-11.28,0,135.16,"IRELAND","45CV",11.04,11.04,11.04,"11.03","2","","G7","Gulf7","20","0",11.04,11.04,11.04,"11.03",35.262
"516",8226350,"2010-03-08 13:50:00.000",49.75,-8.22,0,82.7,"IRELAND","45CE",9.76,9.8,9.8,"9.8","2","","G7","Gulf7","20","0",9.76,9.8,9.8,"9.8",35.363
"517",8226377,"2010-03-13 20:11:00.000",50.25,-7.23,0,71.7,"IRELAND","45CE",8.92,8.93,8.94,"8.94","2","","G7","Gulf7","20","0",8.92,8.93,8.94,"8.94",35.244
"518",8226287,"2010-03-09 10:29:00.000",49.75,-12.72,0,142.2,"IRELAND","45CE",11.31,11.31,11.31,"11.32","2","","G7","Gulf7","20","0",11.31,11.31,11.31,"11.32",35.548
"519",8226296,"2010-03-09 15:18:00.000",49.75,-13.73,0,149,"IRELAND","45CE",11.32,11.38,11.39,"11.37","2","","G7","Gulf7","20","0",11.32,11.38,11.39,"11.37",35.541
"520",8226305,"2010-03-11 03:01:00.000",48.76,-14.78,0,158.2,"IRELAND","45CE",11.41,11.42,11.39,"11.37","2","","G7","Gulf7","20","0",11.41,11.42,11.39,"11.37",35.54
"521",8226206,"2010-04-07 21:44:00.000",54.29,-10.71,0,262.8,"GERMANY","06NI",10.18,10.18,10.17,"10.07","2","","NH","NACKTHAI","20","0",10.18,10.18,10.17,"10.07",35.54
"522",8226323,"2010-03-12 01:42:00.000",48.25,-11.26,0,158.1,"IRELAND","45CE",11.17,11.82,11.17,"11.16","2","","G7","Gulf7","20","0",11.17,11.82,11.17,"11.16",35.556
"523",8226251,"2010-04-09 00:37:00.000",52.29,-13.28,0,156.8,"GERMANY","06NI",10.64,10.64,10.51,"10.55","2","","NH","NACKTHAI","20","0",10.64,10.64,10.51,"10.55",35.6
"524",8226062,"2010-04-02 06:03:00.000",55.25,-10.67,0,274.1,"GERMANY","06NI",10.24,10.23,10.24,"10.17","2","","NH","NACKTHAI","20","0",10.24,10.23,10.24,"10.17",35.53
"525",8226170,"2010-04-06 23:15:00.000",55.29,-11.25,0,289.1,"GERMANY","06NI",10.43,10.42,10.35,"10.26","2","","NH","NACKTHAI","20","0",10.43,10.42,10.35,"10.26",35.54
"526",8226071,"2010-04-02 14:50:00.000",56.21,-9.8,0,318.2,"GERMANY","06NI",10.26,10.27,10.27,"10.23","2","","NH","NACKTHAI","20","0",10.26,10.27,10.27,"10.23",35.53
"527",8226179,"2010-04-07 07:39:00.000",54.79,-12.71,0,285.2,"GERMANY","06NI",10.38,10.39,10.39,"10.38","2","","NH","NACKTHAI","20","0",10.38,10.39,10.39,"10.38",35.54
"528",8226098,"2010-04-03 10:31:00.000",57.25,-8.71,0,114.2,"GERMANY","06NI",9.11,9.09,9.08,"9.04","2","","NH","NACKTHAI","20","0",9.11,9.09,9.08,"9.04",35.42
"529",8225999,"2010-03-31 03:31:00.000",53.73,-13.19,0,243.6,"GERMANY","06NI",10.51,10.51,10.5,"10.45","2","","NH","NACKTHAI","20","0",10.51,10.51,10.5,"10.45",35.55
"530",8226008,"2010-03-31 05:58:00.000",53.72,-13.72,0,279.3,"GERMANY","06NI",10.51,10.54,10.55,"10.46","2","","NH","NACKTHAI","20","0",10.51,10.54,10.55,"10.46",35.53
"531",8225918,"2010-02-02 10:26:00.000",36.97,-7.6,0,11.2,"PORTUGAL","68NA",16.23,NA,NA,"","1","","CAL","CV","25","0",16.23,NA,NA,"",NA
"532",8226116,"2010-04-03 23:12:00.000",58.25,-9.33,0,292.2,"GERMANY","06NI",9.85,9.84,9.86,"9.87","2","","NH","NACKTHAI","20","0",9.85,9.84,9.86,"9.87",35.5
"533",8225936,"2010-03-29 16:30:00.000",52.75,-13.32,0,356.5,"GERMANY","06NI",10.55,10.56,10.56,"10.58","2","","NH","NACKTHAI","20","0",10.55,10.56,10.56,"10.58",35.59
"534",8225945,"2010-03-29 21:31:00.000",52.75,-12.32,0,332.5,"GERMANY","06NI",10.52,10.53,10.54,"10.54","2","","NH","NACKTHAI","20","0",10.52,10.53,10.54,"10.54",35.59
"535",8225855,"2010-02-15 16:44:00.000",42.6,-9.55,0,20,"PORTUGAL","68NA",13.2791,NA,NA,"","1","","CAL","CV","25","0",13.2791,NA,NA,"",NA
"536",8225864,"2010-02-16 03:26:00.000",42.2,-8.95,0,8.8,"PORTUGAL","68NA",13.1501,NA,NA,"","1","","CAL","CV","25","0",13.1501,NA,NA,"",NA
"537",8225873,"2010-02-16 16:05:00.000",42,-9.2,0,13.5,"PORTUGAL","68NA",12.8729,NA,NA,"","1","","CAL","CV","25","0",12.8729,NA,NA,"",NA
"538",8225900,"2010-02-26 16:51:00.000",40,-9.52,0,13.8,"PORTUGAL","68NA",14.8066,NA,NA,"","1","","CAL","CV","25","0",14.8066,NA,NA,"",NA
"539",8225909,"2010-03-02 08:55:00.000",39.6,-9.22,0,20,"PORTUGAL","68NA",14.2972,NA,NA,"","1","","CAL","CV","25","0",14.2972,NA,NA,"",NA
"540",8225865,"2010-02-16 05:49:00.000",42.2,-9.15,0,14,"PORTUGAL","68NA",13.1227,NA,NA,"","1","","CAL","CV","25","0",13.1227,NA,NA,"",NA
"541",8225883,"2010-02-17 16:07:00.000",41.4,-9.2,0,16.3,"PORTUGAL","68NA",13.9495,NA,NA,"","1","","CAL","CV","25","0",13.9495,NA,NA,"",NA
"542",8225892,"2010-02-18 17:19:00.000",41,-9.17,0,12.8,"PORTUGAL","68NA",13.9478,NA,NA,"","1","","CAL","CV","25","0",13.9478,NA,NA,"",NA
"543",8225910,"2010-03-02 09:26:00.000",39.6,-9.27,0,9.3,"PORTUGAL","68NA",14.392,NA,NA,"","1","","CAL","CV","25","0",14.392,NA,NA,"",NA
"544",8225928,"2010-03-29 11:30:00.000",52.75,-14.32,0,274.7,"GERMANY","06NI",10.71,10.71,10.71,"10.71","2","","NH","NACKTHAI","20","0",10.71,10.71,10.71,"10.71",35.57
"545",8225955,"2010-03-30 02:10:00.000",52.75,-11.3,0,242.1,"GERMANY","06NI",9.44,9.44,9.46,"9.6","2","","NH","NACKTHAI","20","0",9.44,9.44,9.46,"9.6",35.33
"546",8225973,"2010-03-30 14:06:00.000",53.74,-10.44,0,122.6,"GERMANY","06NI",8.44,8.44,8.45,"","2","","NH","NACKTHAI","20","0",8.44,8.44,8.45,"",34.98
"547",8226081,"2010-04-02 19:26:00.000",56.25,-8.79,0,123.9,"GERMANY","06NI",9.77,9.77,9.7,"9.53","2","","NH","NACKTHAI","20","0",9.77,9.77,9.7,"9.53",35.55
"548",8226126,"2010-04-04 14:14:00.000",57.77,-8.25,0,33.8,"GERMANY","06NI",8,7.94,8.34,"","2","","NH","NACKTHAI","20","0",8,7.94,8.34,"",35.08
"549",8226216,"2010-04-08 04:07:00.000",53.27,-10.75,0,39.7,"GERMANY","06NI",8.79,8.78,8.68,"9.27","2","","NH","NACKTHAI","20","0",8.79,8.78,8.68,"9.27",35.12
"550",8226261,"2010-04-09 07:06:00.000",52.25,-11.8,0,90.9,"GERMANY","06NI",10.7,10.7,10.52,"10.39","2","","NH","NACKTHAI","20","0",10.7,10.7,10.52,"10.39",35.62
"551",8226306,"2010-03-11 08:32:00.000",48.75,-13.78,0,151.4,"IRELAND","45CE",11.31,11.26,11.27,"11.33","2","","G7","Gulf7","20","0",11.31,11.26,11.27,"11.33",35.534
"552",8226378,"2010-03-13 22:14:00.000",50.25,-7.73,0,49.9,"IRELAND","45CE",8.98,8.99,8.99,"","2","","G7","Gulf7","20","0",8.98,8.99,8.99,"",35.265
"553",8226432,"2010-03-08 20:28:00.000",49.75,-9.74,0,112.2,"IRELAND","45CE",10.41,10.43,10.43,"10.44","2","","G7","Gulf7","20","0",10.41,10.43,10.43,"10.44",35.479
"554",8226450,"2010-03-27 17:46:00.000",50.25,-11.21,0,149.72,"IRELAND","45CV",11.41,11.33,11.3,"11.3","2","","G7","Gulf7","20","0",11.41,11.33,11.3,"11.3",35.109
"555",8226488,"2010-03-23 01:18:00.000",51.25,-12.22,0,115.7,"IRELAND","45CV",11.12,11.13,11.14,"11.31","2","","G7","Gulf7","20","0",11.12,11.13,11.14,"11.31",35.529
"556",8226495,"2010-03-23 13:45:00.000",51.25,-13.22,0,102.85,"IRELAND","45CV",11.06,11.07,11.1,"11.02","2","","G7","Gulf7","20","0",11.06,11.07,11.1,"11.02",35.543
"557",8226471,"2010-03-21 11:30:00.000",51.25,-9.73,0,59.2,"IRELAND","45CV",8.63,8.62,8.87,"","2","","G7","Gulf7","20","0",8.63,8.62,8.87,"",35.047
"558",8226473,"2010-03-21 13:52:00.000",51.25,-10.23,0,54.1,"IRELAND","45CV",10,9.9,9.9,"","2","","G7","Gulf7","20","0",10,9.9,9.9,"",35.448
"559",8226454,"2010-03-27 22:10:00.000",50.75,-11.21,0,147.01,"IRELAND","45CV",11.1,11.04,11.05,"11.05","2","","G7","Gulf7","20","0",11.1,11.04,11.05,"11.05",35.08
"560",8226424,"2010-03-15 06:13:00.000",50.25,-14.22,0,123.6,"IRELAND","45CE",11.21,11.2,11.16,"11.17","2","","G7","Gulf7","20","0",11.21,11.2,11.16,"11.17",35.549
"561",8226428,"2010-03-15 08:35:00.000",50.25,-14.72,0,128.4,"IRELAND","45CE",11.11,11.1,11.09,"11.11","2","","G7","Gulf7","20","0",11.11,11.1,11.09,"11.11",35.538
"562",8226433,"2010-03-08 22:44:00.000",49.75,-10.22,0,106.4,"IRELAND","45CE",10.34,10.29,10.3,"10.3","2","","G7","Gulf7","20","0",10.34,10.29,10.3,"10.3",35.476
"563",8226407,"2010-03-14 20:52:00.000",50.25,-12.22,0,148.8,"IRELAND","45CE",11.42,11.41,11.4,"11.4","2","","G7","Gulf7","20","0",11.42,11.41,11.4,"11.4",35.56
"564",8226416,"2010-03-08 18:09:00.000",49.75,-9.22,0,116,"IRELAND","45CE",9.67,9.68,9.69,"9.69","2","","G7","Gulf7","20","0",9.67,9.68,9.69,"9.69",35.254
"565",8226390,"2010-03-14 09:06:00.000",50.25,-10.22,0,72.6,"IRELAND","45CE",10.7,10.7,10.69,"10.67","2","","G7","Gulf7","20","0",10.7,10.7,10.69,"10.67",35.555
"566",8226388,"2010-03-14 07:01:00.000",50.25,-9.73,0,82.1,"IRELAND","45CE",9.99,10,9.99,"10.01","2","","G7","Gulf7","20","0",9.99,10,9.99,"10.01",35.466
"567",8226418,"2010-03-15 00:38:00.000",50.25,-13.22,0,159.1,"IRELAND","45CE",11.22,11.24,11.24,"11.2","2","","G7","Gulf7","20","0",11.22,11.24,11.24,"11.2",35.572
"568",8226380,"2010-03-14 00:20:00.000",50.25,-8.23,0,109.9,"IRELAND","45CE",9.25,9.23,9.24,"9.27","2","","G7","Gulf7","20","0",9.25,9.23,9.24,"9.27",35.292
"569",8226382,"2010-03-14 02:30:00.000",50.25,-8.72,0,109.9,"IRELAND","45CE",9.2,9.2,9.17,"9.17","2","","G7","Gulf7","20","0",9.2,9.2,9.17,"9.17",35.23
"570",8226370,"2010-03-13 05:05:00.000",48.75,-6.28,0,99.9,"IRELAND","45CE",10.08,10.08,10.11,"10.12","2","","G7","Gulf7","20","0",10.08,10.08,10.11,"10.12",35.437
"571",8226379,"2010-03-08 16:02:00.000",49.75,-8.72,0,70.6,"IRELAND","45CE",9.6,9.61,9.61,"","2","","G7","Gulf7","20","0",9.6,9.61,9.61,"",35.286
"572",8226372,"2010-03-13 16:29:00.000",50.25,-6.4,0,81.1,"IRELAND","45CE",8.99,8.93,8.92,"","2","","G7","Gulf7","20","0",8.99,8.93,8.92,"",35.29
"573",8226310,"2010-03-08 11:46:00.000",49.75,-7.72,0,91.3,"IRELAND","45CE",9.52,9.52,9.53,"9.53","2","","G7","Gulf7","20","0",9.52,9.52,9.53,"9.53",35.282
"574",8226311,"2010-03-11 16:03:00.000",48.75,-12.27,0,159.3,"IRELAND","45CE",11.49,11.48,11.49,"11.5","2","","G7","Gulf7","20","0",11.49,11.48,11.49,"11.5",35.587
"575",8226299,"2010-03-09 20:11:00.000",49.76,-14.74,0,152.9,"IRELAND","45CE",11.39,11.4,11.39,"11.39","2","","G7","Gulf7","20","0",11.39,11.4,11.39,"11.39",35.538
"576",8226300,"2010-03-10 01:15:00.000",49.75,-15.75,0,162.2,"IRELAND","45CE",11.9,11.19,11.18,"11.15","2","","G7","Gulf7","20","0",11.9,11.19,11.18,"11.15",35.522
"577",8226301,"2010-03-08 09:34:00.000",49.75,-7.23,0,98.7,"IRELAND","45CE",9.73,9.73,9.75,"9.75","2","","G7","Gulf7","20","0",9.73,9.73,9.75,"9.75",35.358
"578",8226298,"2010-03-09 17:43:00.000",49.75,-14.23,0,136.6,"IRELAND","45CE",11.33,11.33,11.34,"11.34","2","","G7","Gulf7","20","0",11.33,11.33,11.34,"11.34",35.541
"579",8226271,"2010-04-09 14:59:00.000",52.26,-10.8,0,43.1,"GERMANY","06NI",9.3,9.32,9.42,"9.54","2","","NH","NACKTHAI","20","0",9.3,9.32,9.42,"9.54",35.19
"580",8226272,"2010-03-09 03:16:00.000",49.75,-11.23,0,146.8,"IRELAND","45CE",11.12,11.16,11.16,"11.14","2","","G7","Gulf7","20","0",11.12,11.16,11.16,"11.14",35.528
"581",8226256,"2010-04-09 02:43:00.000",52.25,-12.85,0,215.5,"GERMANY","06NI",10.75,10.75,10.73,"10.67","2","","NH","NACKTHAI","20","0",10.75,10.75,10.73,"10.67",35.62
"582",8226230,"2010-03-28 16:59:00.000",51.75,-14.68,0,295.1,"GERMANY","06NI",10.94,10.95,10.95,"10.78","2","","NH","NACKTHAI","20","0",10.94,10.95,10.95,"10.78",35.61
