"","death","pm10median","pm25median","o3median","so2median","time","tmpd"
"1695",109,7.1246921182,NA,4.7899985927,1.3100174654,-862.5,78
"1696",107,-16.42201835,NA,-0.127147461,-2.491484324,-861.5,70.5
"1697",116,3.6082378666,NA,13.196395162,4.1233626739,-860.5,75.5
"1698",101,27.579268293,NA,29.285110405,4.1689756354,-859.5,81
"1699",108,40.568660748,NA,20.446325386,4.2184426352,-858.5,80
"1700",97,7.5182926829,NA,2.4411463,7.1208469661,-857.5,81
"1701",93,34.542372881,NA,8.250822338,7.1569334143,-856.5,81.5
"1702",113,38.5382263,NA,9.1304980203,4.0121817867,-855.5,82.5
"1703",109,7.618633003,NA,-7.116277896,0.854666178,-854.5,79
"1704",107,-5.409230769,NA,-2.087503909,-4.210271733,-853.5,71.5
"1705",100,-15.34836182,NA,7.3832269521,3.8790319268,-852.5,66.5
"1706",89,NA,NA,6.298955991,2.939417781,-851.5,73.5
"1707",102,0.9040880503,NA,-7.594093562,-0.926325507,-850.5,77
"1708",110,-21.53846154,NA,-2.996712679,-4.034957769,-849.5,67
"1709",99,21.627848497,NA,-4.784377342,2.7547137739,-848.5,66
"1710",111,-15.80307692,NA,0.8462787597,3.0188738973,-847.5,70
"1711",117,23.015461362,NA,8.0973287382,3.1952601778,-846.5,75.5
"1712",111,6.2944785276,NA,15.887310628,2.2791617159,-845.5,76.5
"1713",110,16.447765794,NA,1.9581716753,0.2605055941,-844.5,82
"1714",102,-19.51533742,NA,-3.805660388,-1.087361785,-843.5,73.5
"1715",94,-25.12,NA,-6.4338537,-0.188239793,-842.5,67.5
"1716",104,-0.558282209,NA,-5.907944563,2.930925592,-841.5,70.5
"1717",127,13.072482679,NA,1.1080793746,-3.099742496,-840.5,73.5
"1718",116,-1.662576687,NA,-5.511756199,-3.165953401,-839.5,79
"1719",102,1.15,NA,-1.136946375,-2.125172271,-838.5,81.5
"1720",97,8.3680981595,NA,-4.937885497,-2.760227474,-837.5,69
"1721",97,0.2094729366,NA,-11.67927305,-1.669885644,-836.5,63.5
"1722",92,7.5736196319,NA,-9.313342501,-1.802323489,-835.5,56.5
"1723",94,3.6165644172,NA,-11.90380978,-2.425472621,-834.5,47
"1724",117,-6.358895706,NA,-13.27880978,-3.024673653,-833.5,47.5
"1725",120,-1.728813559,NA,-7.907944563,2.1610717672,-832.5,54.5
"1726",107,-9.336391437,NA,-4.558974304,-1.895443715,-831.5,58.5
"1727",114,-8.079406787,NA,-14.52880978,-2.753560333,-830.5,53.5
"1728",116,-6.391437309,NA,-20.57461123,1.7718999544,-829.5,48
"1729",131,-4.210854053,NA,-15.37610045,-0.865546405,-828.5,54
"1730",119,5.5884146341,NA,-11.50571381,-2.743753142,-827.5,50.5
"1731",96,0.1249215317,NA,-16.91806558,-1.327564526,-826.5,46.5
"1732",107,-18.47560976,NA,-11.0952715,-0.026596268,-825.5,49.5
"1733",115,-8.176493757,NA,-3.116277896,-0.758567696,-824.5,53.5
"1734",126,41.451219512,NA,2.6731842725,1.1387415585,-823.5,67.5
"1735",106,19.788145897,NA,-8.130236403,3.6568434853,-822.5,59
"1736",126,12.507598784,NA,-5.270645916,-0.388290329,-821.5,69
"1737",118,-5.302870813,NA,-7.27243163,-2.92755671,-820.5,62.5
"1738",109,-19.43465046,NA,-8.323702915,-3.813089927,-819.5,56
"1739",127,-21.09038969,NA,-6.899711198,-2.178953521,-818.5,48
"1740",126,-18.35258359,NA,-12.9099409,0.1428888532,-817.5,44
"1741",116,-11.72752829,NA,-16.67881071,-0.642237773,-816.5,45
"1742",114,-5.516717325,NA,-1.732744354,1.5890596578,-815.5,62.5
"1743",124,14.877192982,NA,-7.112068254,3.3424660336,-814.5,61.5
"1744",114,28.373860182,NA,-10.01540635,-0.787143096,-813.5,53.5
"1745",136,-2.554924296,NA,-15.23403708,-1.703419075,-812.5,56
"1746",101,-9.604863222,NA,-10.5420235,-4.995379104,-811.5,48.5
"1747",104,-23.03109437,NA,-13.16467792,-6.05979316,-810.5,46
"1748",116,NA,NA,-19.24100085,0.9520598711,-809.5,50.5
"1749",125,-7.862622658,NA,-17.85158941,-2.15284006,-808.5,41.5
"1750",113,2.1939393939,NA,-16.10371954,2.0072367618,-807.5,45.5
"1751",127,37.836610289,NA,-11.07285828,1.1740946056,-806.5,61.5
"1752",94,-8.803030303,NA,-10.70945853,-3.152758989,-805.5,44.5
"1753",111,-13.15340909,NA,-13.51267309,-1.729806192,-804.5,38
"1754",89,-14.9118541,NA,-15.18362433,0.8719149621,-803.5,41.5
"1755",112,10.240789474,NA,-13.46899355,1.8518788723,-802.5,50.5
"1756",127,11.158054711,NA,-1.634208651,0.5763805462,-801.5,64
"1757",110,20.879740994,NA,-5.104379514,1.3768599285,-800.5,66.5
"1758",117,-9.856707317,NA,-13.80988113,-0.957046796,-799.5,68
"1759",124,-24.60358635,NA,-17.58794459,-2.370669528,-798.5,58.5
"1760",141,-14.71732523,NA,-14.67793228,-4.846770775,-797.5,50.5
"1761",119,-26.03508772,NA,-15.42479092,-4.59841741,-796.5,50
"1762",117,-31.56534954,NA,-16.83318218,-3.898655088,-795.5,55
"1763",117,-6.914027149,NA,-18.70810327,-1.080505049,-794.5,63.5
"1764",111,-26.64133739,NA,-17.7024112,-4.842931776,-793.5,46.5
"1765",92,NA,NA,-16.08835747,-3.768752978,-792.5,48
"1766",113,NA,NA,-7.982207735,4.1487805926,-791.5,43.5
"1767",120,-14.57627119,NA,-1.20279335,-5.07245738,-790.5,25
"1768",122,-18.00607903,NA,-2.37201207,-4.965913625,-789.5,18.5
"1769",127,4.7003704407,NA,-7.969195284,-3.675462096,-788.5,18.5
"1770",141,-8.969604863,NA,-11.70776734,-3.410056513,-787.5,28
"1771",104,-5.934623438,NA,-4.771138573,-3.866234248,-786.5,28.5
"1772",127,-5.151975684,NA,-10.08430145,-1.754723594,-785.5,20
"1773",106,3.4079903148,NA,-13.91558302,4.5232396426,-784.5,22
"1774",127,-28.22492401,NA,-12.39531254,0.84745684,-783.5,26
"1775",137,3.9144343127,NA,-15.1330748,8.9602152049,-782.5,33
"1776",131,NA,NA,-17.53686209,-1.209653288,-781.5,34.5
"1777",119,-1.588620821,NA,-16.07832842,-1.609244657,-780.5,35
"1778",118,-7.12195122,NA,-14.62247998,3.1686308186,-779.5,45.5
"1779",111,0.7280701754,NA,-14.50810237,-2.187234581,-778.5,48
"1780",115,3.0548780488,NA,-9.16487454,1.0158173214,-777.5,50
"1781",110,-12.31870743,NA,2.1773077298,-4.042952512,-776.5,41
"1782",111,NA,NA,-3.071299151,-0.582927069,-775.5,42.5
"1783",130,-4.888788489,NA,-9.591491738,-1.50840177,-774.5,57
"1784",109,-7.12195122,NA,-9.29710338,-2.308686301,-773.5,57
"1785",94,-13.33771186,NA,-11.23965033,-0.317411238,-772.5,40.5
"1786",130,NA,NA,-15.26279845,9.2341128695,-771.5,40
"1787",130,4.6380545432,NA,-16.9445333,6.3782623023,-770.5,43.5
"1788",119,-15.28134557,NA,-12.60032034,0.2852274422,-769.5,34.5
"1789",116,-2.309815951,NA,-3.789382837,-8.206096759,-768.5,23
"1790",108,-8.350769231,NA,-11.34677776,-1.632461236,-767.5,17.5
"1791",110,1.8038135593,NA,-14.22230962,2.1463276233,-766.5,23
"1792",117,-0.305810398,NA,-11.73699541,0.1271951938,-765.5,38.5
"1793",111,-30.84775314,NA,-3.973100787,-3.432803849,-764.5,36
"1794",129,NA,NA,-8.089697277,-3.095288913,-763.5,49
"1795",112,-27.29302326,NA,-4.27417865,3.5328238987,-762.5,43.5
"1796",102,-16.44036697,NA,-11.42057497,-2.28830684,-761.5,27
"1797",136,-19.21260779,NA,-4.298919224,-3.775493706,-760.5,30.5
"1798",133,-13.39449541,NA,-9.797700387,-2.912939689,-759.5,22
"1799",134,-5.918852565,NA,-9.684714703,-1.209161681,-758.5,8
"1800",124,-12.6146789,NA,-12.32433926,5.9116192436,-757.5,20.5
"1801",114,-7.561017829,NA,-12.31565472,-0.08803613,-756.5,24
"1802",132,-15.72782875,NA,-12.95495788,-2.561326671,-755.5,44
"1803",150,-12.01785714,NA,-11.77292013,-3.209147152,-754.5,49
"1804",115,-4.314285714,NA,-12.64758342,1.5972147297,-753.5,35.5
"1805",139,-15.32380952,NA,-14.42483141,0.4230673657,-752.5,38.5
"1806",127,-7.305810398,NA,-15.4379094,-1.392643914,-751.5,40
"1807",136,-13.80867828,NA,-14.6504702,-1.76394477,-750.5,49
"1808",114,5.7033639144,NA,-15.24105322,-2.519874802,-749.5,37.5
"1809",142,-2.258928571,NA,-5.135621604,-6.155801334,-748.5,29
"1810",136,-9.391437309,NA,-6.080102445,-6.241146881,-747.5,18
"1811",136,-13.37492798,NA,-13.20219204,-4.079981796,-746.5,21
"1812",120,10.388379205,NA,-9.248576677,-5.494815325,-745.5,28.5
"1813",133,-10.05002821,NA,-7.806993158,-5.903935378,-744.5,15.5
"1814",137,1.128440367,NA,-14.30892963,-2.107437059,-743.5,19
"1815",120,-7.681638418,NA,-18.22031874,2.119890375,-742.5,32.5
"1816",138,-15.69724771,NA,-19.34766684,-0.82345588,-741.5,31
"1817",135,-29.34956827,NA,-14.89718903,-1.596998194,-740.5,32.5
"1818",146,-13.81651376,NA,-10.89479723,-6.004758803,-739.5,30.5
"1819",145,-6.819571865,NA,-14.09095373,-3.3014262,-738.5,30
"1820",128,3.2079510703,NA,-14.87965787,-4.445919405,-737.5,30
"1821",127,-3.288135593,NA,-14.3435312,0.0408667513,-736.5,35.5
"1822",128,-4.590214067,NA,-6.214747949,-3.725900049,-735.5,35.5
"1823",122,-8.49235474,NA,-7.991152063,-2.272304671,-734.5,35
"1824",137,6.5412844037,NA,-13.9866349,-4.58888911,-733.5,32.5
"1825",127,-6.487804878,NA,-11.5075693,-1.068297913,-732.5,34
"1826",117,-14.36890244,NA,-10.5591168,-0.593265401,-731.5,33
"1827",126,-3.85,NA,-15.2756774,-2.725037567,-730.5,33.5
"1828",131,-4.56402439,NA,-18.83264058,0.7606092014,-729.5,39.5
"1829",145,-8.438680114,NA,-19.47911226,-2.690084203,-728.5,38.5
"1830",151,-13.48024316,NA,-10.0712957,-3.984467468,-727.5,35
"1831",106,-14.88330273,NA,-9.981123012,-1.218847549,-726.5,35
"1832",150,-5.454268293,NA,-15.07298023,-3.228701639,-725.5,35
"1833",147,2.1071428571,NA,-13.28315625,2.406356196,-724.5,34.5
"1834",124,-13.9962704,NA,-14.91919259,-3.486483201,-723.5,38.5
"1835",136,-7.011421911,NA,-16.42316743,-4.966223889,-722.5,38
"1836",128,-8.492986567,NA,-12.6513817,-4.255612502,-721.5,30
"1837",131,-15.43995626,NA,-13.83460764,1.8891556873,-720.5,36
"1838",136,-17.50349348,NA,-12.1260356,-3.547259436,-719.5,36.5
"1839",135,-18.12429507,NA,-8.853130818,-4.886976655,-718.5,32.5
"1840",143,-11.35045317,NA,-3.66836981,-4.085265619,-717.5,20.5
"1841",143,-2.33917894,NA,-6.236611987,-5.964081082,-716.5,6
"1842",119,-1.111972288,NA,-9.091048628,8.5507591008,-715.5,7.5
"1843",131,-5.528890717,NA,-4.295135173,-0.471856335,-714.5,21
"1844",116,NA,NA,-4.107843098,-5.865522509,-713.5,5.5
"1845",117,-8.425492611,NA,-11.2309957,3.7909898145,-712.5,14.5
"1846",138,2.3192186576,NA,-9.821438826,1.4045742894,-711.5,24
"1847",125,-0.708994709,NA,-10.04511967,3.8388644075,-710.5,33.5
"1848",130,-0.453172205,NA,-13.77776348,-0.361718642,-709.5,35.5
"1849",114,10.424029376,NA,-8.954260659,-4.175257123,-708.5,28.5
"1850",131,25.411944784,NA,-4.831515994,-5.73103641,-707.5,18.5
"1851",143,-10.67395452,NA,-8.28755885,-1.632771767,-706.5,25
"1852",135,-5.510574018,NA,-9.254637549,1.4455713251,-705.5,19.5
"1853",128,5.7691410805,NA,-12.63175066,3.9330924708,-704.5,30
"1854",111,1.2520840117,NA,-9.88182966,2.8438415106,-703.5,29.5
"1855",104,6.7686502768,NA,-9.981201868,8.4193487876,-702.5,30
"1856",120,0.9144185437,NA,-13.72676179,-0.615230917,-701.5,33.5
"1857",115,-16.08022599,NA,-3.553837415,-5.953985622,-700.5,32
"1858",129,2.3861017842,NA,2.6210029031,-3.39676391,-699.5,30.5
"1859",129,-15.62594641,NA,-13.13604485,3.8684352896,-698.5,37.5
"1860",141,43.289568108,NA,-14.89442826,2.4565539035,-697.5,43.5
"1861",125,-12.68226107,NA,-4.189483738,-5.393131822,-696.5,36
"1862",87,-11.18318318,NA,-6.635140817,-1.727536857,-695.5,32.5
"1863",118,0.5254237288,NA,-10.00347301,-0.867363155,-694.5,34.5
"1864",142,-4.737041389,NA,-4.402933193,-5.973365277,-693.5,28
"1865",123,-14.28648649,NA,-1.950937953,-6.32867385,-692.5,18.5
"1866",99,4.1413173653,NA,-7.277149796,-3.82190632,-691.5,17.5
"1867",117,38.623353293,NA,-14.16745686,2.419030136,-690.5,31
"1868",119,-20.37446303,NA,-3.645026371,-4.377608371,-689.5,27
"1869",127,-2.704174229,NA,-0.133508705,2.2046605958,-688.5,23.5
"1870",118,-1.692137464,NA,-13.21142232,-3.101575927,-687.5,30
"1871",119,-7.600833468,NA,-9.641881102,-3.592765557,-686.5,33
"1872",106,-13.36092489,NA,-9.924793809,-2.929743881,-685.5,35
"1873",115,-12.84885095,NA,-6.979067649,-4.402793839,-684.5,34
"1874",118,-8.189189189,NA,-6.117084574,-1.809232831,-683.5,37.5
"1875",140,5.5614035088,NA,-10.77376878,-3.248005051,-682.5,40.5
"1876",99,-13.15618762,NA,-11.23496846,-3.547026239,-681.5,37.5
"1877",124,-2.185046009,NA,-7.59622594,-1.453157199,-680.5,39.5
"1878",110,-14.35514124,NA,-0.996106334,-2.490561874,-679.5,31.5
"1879",108,-4.045045045,NA,-4.940531385,-4.062765714,-678.5,42
"1880",137,-4.635127148,NA,1.2869900397,-5.295332026,-677.5,37
"1881",125,3.3776276276,NA,-3.819031874,-2.444351277,-676.5,36
"1882",114,-3.097461824,NA,-6.533031203,-4.163365564,-675.5,33.5
"1883",125,-9.031746032,NA,-4.130100408,-3.68797696,-674.5,33.5
"1884",119,-10.77777778,NA,-8.05628157,-3.866206594,-673.5,39.5
"1885",127,-17.8,NA,-3.06435042,-2.687750719,-672.5,39.5
"1886",105,-23.00526316,NA,6.2707238605,-3.289891213,-671.5,30
"1887",113,2.5171052632,NA,0.7009699143,-1.147885985,-670.5,54
"1888",120,5.1820214952,NA,-3.509805012,0.5977317947,-669.5,45.5
"1889",122,13.795811518,NA,-8.083390644,-3.412530151,-668.5,38
"1890",118,37.49637897,NA,-7.502699966,4.9081986306,-667.5,49
"1891",110,59.420861402,NA,-10.7085625,5.793343336,-666.5,53
"1892",99,10.513222247,NA,-7.71208993,-1.47835754,-665.5,55.5
"1893",112,6.5789473684,NA,-11.53163794,-3.487791327,-664.5,48
"1894",104,-11.85792478,NA,-4.896560567,-1.63156023,-663.5,52.5
"1895",125,-5.332273277,NA,1.4313431154,-1.073959791,-662.5,44
"1896",115,-6.728967309,NA,5.4175116327,-4.634172931,-661.5,20.5
"1897",128,-5.230468811,NA,4.7559032223,-2.915622044,-660.5,19.5
"1898",119,-7.809127858,NA,2.9917824701,-2.465094804,-659.5,22.5
"1899",114,-2.125,NA,-0.072929352,-1.964681514,-658.5,25.5
"1900",99,-12.27443052,NA,4.2833098466,-3.579782761,-657.5,29
"1901",99,-10.82838938,NA,3.0923831987,-2.543513825,-656.5,29
"1902",121,-11.0048979,NA,-2.079327685,-0.848228436,-655.5,34.5
"1903",126,-13.09311988,NA,4.840678477,-1.238910729,-654.5,38
"1904",109,-19.40400831,NA,10.15851062,-1.871499302,-653.5,34
"1905",125,-8.473245614,NA,12.752883614,-3.871552837,-652.5,36
"1906",102,-0.00570072,NA,0.6759209124,-1.411461049,-651.5,35
"1907",122,-6.974738964,NA,13.954485775,-3.903091479,-650.5,30.5
"1908",116,-20.44768754,NA,9.6195223023,-3.313773538,-649.5,27.5
"1909",138,14.035845395,NA,-1.448891247,2.1662830386,-648.5,30.5
"1910",101,18.007673096,NA,1.0487946528,2.369885187,-647.5,43
"1911",120,4.8221751412,NA,-3.311547807,1.9511690237,-646.5,44.5
"1912",127,6.487309301,NA,-1.250854639,-2.116844629,-645.5,41.5
"1913",95,-13.56461078,NA,8.203462763,-2.831772883,-644.5,34
"1914",90,-0.502155689,NA,0.1103570282,6.6712636255,-643.5,36
"1915",137,-15.03386511,NA,12.055324126,-0.431955964,-642.5,39.5
"1916",115,-6.066181071,NA,3.545045424,-0.304259107,-641.5,42
"1917",118,-0.726397206,NA,-0.106922438,2.9732231472,-640.5,41.5
"1918",103,-20.3382196,NA,2.9269423266,-3.043090881,-639.5,33.5
"1919",116,-8.548523642,NA,-1.678711595,-1.533167332,-638.5,31.5
"1920",123,4.6944042949,NA,-5.646447664,0.879079757,-637.5,38
"1921",111,-20.84670365,NA,8.9850833961,-2.666466713,-636.5,36.5
"1922",112,-11.89735235,NA,-2.548421427,4.8197959983,-635.5,38.5
"1923",143,8.4338983051,NA,-1.000670368,3.9227801845,-634.5,49.5
"1924",110,35.409460491,NA,-4.417604605,7.2330610986,-633.5,52
"1925",114,11.809089577,NA,-2.198864582,3.3203209599,-632.5,50.5
"1926",117,-4.154881711,NA,7.443480549,-3.374161658,-631.5,48
"1927",107,11.618618619,NA,-0.51132594,2.151217975,-630.5,57.5
"1928",99,-15.37349398,NA,-3.999442401,-1.020582282,-629.5,49.5
"1929",101,-19.28813559,NA,12.106834679,-4.665828325,-628.5,37
"1930",112,-1.475903614,NA,-5.937170013,1.6815377798,-627.5,38
"1931",124,3.0865674235,NA,-9.633427643,-0.201891217,-626.5,42
"1932",110,11.559806534,NA,-10.71769773,1.7554055692,-625.5,48.5
"1933",117,-15.35385081,NA,-0.255827083,-1.005602298,-624.5,53
"1934",120,-18.13871995,NA,4.4288535576,-2.924745643,-623.5,41.5
"1935",87,4.6379310345,NA,-11.14317777,-1.413795979,-622.5,51
"1936",113,-24.90952381,NA,4.4475635488,-1.090949938,-621.5,65.5
"1937",116,-18.62637755,NA,1.2435207536,-1.699069951,-620.5,66
"1938",116,-6.650738023,NA,-7.117403184,1.6216693205,-619.5,48
"1939",115,-11.88207547,NA,-3.77093509,-3.210713653,-618.5,43
"1940",136,-0.635911571,NA,-10.68417046,1.2240201994,-617.5,48.5
"1941",119,-0.305084746,NA,-10.04893765,-1.003547453,-616.5,44.5
"1942",120,-27.39625264,NA,-2.314506755,-0.586795828,-615.5,43.5
"1943",102,-29.90045035,NA,0.0126752319,-2.204177705,-614.5,46.5
"1944",131,-21.48971118,NA,4.7324459574,-3.707494992,-613.5,40.5
"1945",118,13.039261698,NA,-1.730459772,4.6819381672,-612.5,44
"1946",118,10.353215186,NA,-4.262310493,-0.406884397,-611.5,58.5
"1947",108,19.344827586,NA,-3.181823802,-1.483835797,-610.5,49.5
"1948",114,98.936459501,NA,13.176227671,2.7418689062,-609.5,64.5
"1949",111,25.010868667,NA,7.4548165022,-2.374161658,-608.5,64
"1950",116,-7.544304673,NA,-2.377250959,-1.207494992,-607.5,48.5
"1951",108,-18.55331368,NA,0.8077599212,-3.396761165,-606.5,44
"1952",108,13.988050551,NA,11.54226124,-3.946168039,-605.5,43.5
"1953",91,-3.466666667,NA,0.1745679144,-0.076439282,-604.5,44.5
"1954",114,58.115755649,NA,1.4278579604,7.0001000609,-603.5,52
"1955",130,23.129309866,NA,13.887153567,7.3335476605,-602.5,56
"1956",109,15.43373494,NA,25.34949556,-1.517915787,-601.5,58.5
"1957",121,19.379518072,NA,21.899769046,1.5044730748,-600.5,65.5
"1958",112,50.457831325,NA,14.033465501,-2.700522321,-599.5,72
"1959",127,12.305084746,NA,7.1673090148,0.1737077993,-598.5,69
"1960",111,NA,NA,3.9172651211,-4.65285958,-597.5,55
"1961",108,-14.45783133,NA,-5.366360259,-0.913864222,-596.5,54
"1962",103,47.575301205,NA,-1.626625728,9.2508383417,-595.5,60.5
"1963",103,33.620481928,NA,20.170499616,2.2993668671,-594.5,73
"1964",114,1.686746988,NA,15.172510653,2.6997530831,-593.5,67.5
"1965",92,-12.32758621,NA,2.6050903022,-3.028114762,-592.5,52
"1966",106,4.6996996997,NA,0.6904181206,5.2091716751,-591.5,57.5
"1967",116,NA,NA,16.788395174,2.8501230871,-590.5,67
"1968",96,58.648648649,NA,14.052743909,5.6404530229,-589.5,71
"1969",114,49.664670659,NA,4.5596664461,6.377952022,-588.5,73.5
"1970",105,20.718562874,NA,-0.961850164,-2.343795595,-587.5,55
"1971",95,-21.36143324,NA,10.455252967,-3.213198349,-586.5,40.5
"1972",122,NA,NA,9.2464831689,-2.526044204,-585.5,41
"1973",88,-15.2245509,NA,4.6583474348,-2.9848948,-584.5,44
"1974",113,4.8173652695,NA,-3.104702306,-0.091386317,-583.5,48
"1975",87,36.868263473,NA,1.402191611,5.7489844936,-582.5,50.5
"1976",126,22.823353293,NA,11.60621337,3.3758383417,-581.5,55
"1977",98,2.8434664247,NA,19.965934879,-2.609992935,-580.5,58
"1978",119,8.8567164179,NA,15.329816502,-1.449734982,-579.5,60
"1979",115,9.8143712575,NA,1.5501698642,1.4874956491,-578.5,59
"1980",109,-12.2005988,NA,2.9772203145,0.7494422443,-577.5,61.5
"1981",121,21.754491018,NA,23.841879554,2.8471074744,-576.5,65
"1982",125,17.778443114,NA,6.5932004776,0.0720805869,-575.5,65.5
"1983",109,19.423728814,NA,13.583921504,-1.767906423,-574.5,67.5
"1984",120,19.69760479,NA,13.528644953,-0.164688114,-573.5,67.5
"1985",96,-14.31137725,NA,13.182433309,-4.991688262,-572.5,66.5
"1986",96,-14.33233533,NA,4.6611180317,-3.364771865,-571.5,62
"1987",106,-15.33134328,NA,6.5700611311,-3.360098969,-570.5,65
"1988",107,-6.352238806,NA,8.0777196608,-2.882210946,-569.5,64
"1989",104,10.965517241,NA,4.7195246271,-2.317605468,-568.5,67
"1990",133,1.5074626866,NA,18.207347333,0.0825566525,-567.5,69
"1991",113,27.543283582,NA,26.384806312,0.5008383417,-566.5,73.5
"1992",131,11.626865672,NA,22.481358875,0.6841068608,-565.5,75.5
"1993",121,11.611940299,NA,12.038657461,1.5811754449,-564.5,71
"1994",105,42.608955224,NA,26.040184051,3.1230567721,-563.5,75.5
"1995",110,40.813559322,NA,7.8164938585,-2.635930156,-562.5,75.5
"1996",100,8.647761194,NA,8.1183834485,-2.295921029,-561.5,73
"1997",112,NA,NA,0.2089299428,-5.200248615,-560.5,59.5
"1998",98,-30.32537313,NA,1.1269705132,-5.432466823,-559.5,51.5
"1999",87,-24.34328358,NA,-0.260844616,-5.204727097,-558.5,49
"2000",106,28.564179104,NA,-4.910029335,4.0008383417,-557.5,52.5
"2001",108,14.278688525,NA,9.693714083,0.4543137667,-556.5,66
"2002",125,6.4268656716,NA,12.338926384,-0.233569953,-555.5,62.5
"2003",102,16.443113772,NA,1.7361621173,0.2286164848,-554.5,64
"2004",108,7.4384384384,NA,6.0132896834,-3.288631207,-553.5,61.5
"2005",100,-16.54354354,NA,1.6434427909,-5.124161658,-552.5,58
"2006",87,4.4654654655,NA,5.8526203124,3.4470530373,-551.5,62
"2007",112,21.325607688,NA,12.511191294,3.1189256389,-550.5,71.5
"2008",89,-15.52265861,NA,9.1472050057,-2.890551671,-549.5,66.5
"2009",130,41.439393939,NA,30.744002472,6.1386050115,-548.5,74.5
"2010",108,45.419452888,NA,3.7025896932,-2.990373315,-547.5,77
"2011",108,-9.556231003,NA,-1.49220857,-2.89107767,-546.5,67
"2012",95,-9.486322188,NA,9.8551185267,-1.874161658,-545.5,71
"2013",99,-12.63793103,NA,1.6615999753,-4.267308991,-544.5,68.5
"2014",99,NA,NA,0.3283710664,-0.962856937,-543.5,66
"2015",112,25.545731707,NA,-2.030475373,-2.947800359,-542.5,67.5
"2016",119,32.548780488,NA,8.986015106,-2.82797541,-541.5,79.5
"2017",126,-1.475609756,NA,-6.320245521,-0.005340041,-540.5,74
"2018",98,-1.402439024,NA,4.6180691907,-3.479191515,-539.5,76.5
"2019",91,-4.093220339,NA,6.4681982895,-2.751202852,-538.5,73
"2020",92,-8.262195122,NA,-1.26823645,-4.248469177,-537.5,73.5
"2021",110,-19.25,NA,1.3805930508,-2.640015638,-536.5,69.5
"2022",102,-22.30182927,NA,-2.242124744,-2.871294176,-535.5,65
"2023",107,-14.29573171,NA,1.6740700816,-2.165828325,-534.5,68
"2024",101,7.7896341463,NA,-6.417207737,0.8490573175,-533.5,68
"2025",106,-6.813559322,NA,-3.792441819,-0.899629946,-532.5,74
"2026",103,-10.14939024,NA,-4.558710546,-1.457494992,-531.5,68
"2027",99,-9.109422492,NA,6.3275461561,-1.290828325,-530.5,72.5
"2028",94,-15.13719512,NA,-1.740025126,-2.207494992,-529.5,68
"2029",109,-26.125,NA,0.1745679144,-3.332494992,-528.5,62
"2030",101,-4.136778116,NA,0.5889263841,-1.907960895,-527.5,63.5
"2031",95,-4.264611338,NA,0.8273358058,-4.109114178,-526.5,62.5
"2032",105,-9.024316109,NA,6.4243482793,-4.699581886,-525.5,67
"2033",114,0.0638297872,NA,-1.655475373,-3.068349989,-524.5,67.5
"2034",97,2.0182370821,NA,-1.283765419,-4.423570384,-523.5,74
"2035",107,-3.984802432,NA,-2.772910572,-3.463760377,-522.5,71.5
"2036",108,9.0395136778,NA,0.4523358058,-1.116650578,-521.5,71.5
"2037",103,-9.175774401,NA,-4.825651721,-3.783590224,-520.5,66.5
"2038",101,-15.96352584,NA,-6.045183498,-2.459232291,-519.5,61.5
"2039",94,-13.85714286,NA,-0.43961925,-3.364182697,-518.5,67
