"","lon","lat","jul.day","bath","chl","chl.sw"
"2096",-2.596,56.4485,38,6,0.3,5.32714121
"2097",-2.5967,56.4493,296,6,0.7,5.55904257
"2098",-2.597,56.46,69,6,1.03333333,4.29106168
"2099",-2.627,56.4477,38,6,0.3,5.32714121
"2100",-2.6277,56.46,186,6,2.36666667,2.40622902
"2101",-2.6292,56.455,69,6,0.66666667,4.29106168
"2102",-2.6293,56.455,296,6,0.8,5.97987519
"2103",-2.6358,56.3702,185,6,1.83333333,6.60693448
"2104",-2.64,59.795,302,95,0.3,0.59660362
"2105",-2.645,56.377,296,6,1.4,5.55904257
"2106",-2.6452,56.3702,255,6,8.2,5.18800039
"2107",-2.6453,56.377,38,6,0.4,5.32714121
"2108",-2.6576,49.8229,124,84,1.72,1.39121704
"2109",-2.6583,59.7983,54,95,0.3,0.77000618
"2110",-2.6593,57.7525,276,51,0.6,1.2799218
"2111",-2.6613,58,276,50,5.3,1.15994003
"2112",-2.662,57.8905,276,51,2.5,1.77480412
"2113",-2.67,74.93,135,3528,0.875,0.5598541
"2114",-2.6878,56.3695,185,6,2.6,6.60693448
"2115",-2.689,56.369,38,6,0.3,5.32714121
"2116",-2.69,56.3697,132,6,13.05,9.51611346
"2117",-2.694,56.3743,296,6,1.53333333,5.55904257
"2118",-2.6972,56.3707,255,6,4.16666667,5.18800039
"2119",-2.712,58.2043,168,50,0.4,0.97587036
"2120",-2.7145,44.329,72,1529,2.66,0.83501085
"2121",-2.7248,58.2428,276,50,2.5,1.10262016
"2122",-2.7275,58.124,276,50,1.8,1.10501838
"2123",-2.731,56.3717,185,6,2.53333333,6.38263486
"2124",-2.7353,61.2698,82,1251,0.21,0.21385258
"2125",-2.739,56.3695,69,6,1.4,4.1602267
"2126",-2.7402,56.3685,255,6,3.36666667,4.61644823
"2127",-2.7408,56.3693,296,6,1.36666667,6.93244888
"2128",-2.7433,56.3695,38,6,0.3,6.41838744
"2129",-2.7485,56.4567,37,6,0.46666667,8.14770582
"2130",-2.7495,56.4568,7,6,0.4,0
"2131",-2.755,56.46,186,6,1.3,7.42246889
"2132",-2.7552,56.4585,253,6,1.83333333,4.77814667
"2133",-2.7797,57.7912,167,51,0.3,1.38578108
"2134",-2.7875,57.9593,167,51,0.2,1.09050691
"2135",-2.7892,46.552,103,77,1.14,1.74382689
"2136",-2.7963,58.124,160,50,0.1,1.28214728
"2137",-2.817,78,209,2619,1.595,1.77827941
"2138",-2.8612,56.456,253,6,2.2,4.77814667
"2139",-2.8653,56.4585,186,6,1.3,7.42246889
"2140",-2.8743,58.042,160,50,0.1,1.00686031
"2141",-2.8773,57.876,160,51,0.2,1.27733071
"2142",-2.878,56.4578,37,6,0.53333333,8.14770582
"2143",-2.8787,58.207,168,50,0.3,0.99298419
"2144",-2.8997,58.126,276,50,2.8,1.53454049
"2145",-2.9083,56.4573,37,6,0.53333333,8.14770582
"2146",-2.9097,58.2305,276,50,10.1,1.206408
"2147",-2.9137,58.003,276,50,1.2,1.17129557
"2148",-2.9197,57.8747,277,51,12.6,1.60831775
"2149",-2.922,57.76,276,51,5.6,3.20032098
"2150",-2.9247,56.4543,253,6,2.36666667,4.77814667
"2151",-2.9248,56.46,186,6,1.33333333,7.42246889
"2152",-2.9518,58.125,166,50,0.3,1.10273145
"2153",-2.9538,57.7995,160,51,0.4,1.58454526
"2154",-2.9563,75.0035,207,3507,0.56666667,0.6828646
"2155",-2.9575,57.9588,160,51,0.3,1.02329299
"2156",-2.9707,44.9178,68,2924,0.4,0.63455571
"2157",-2.9877,49.7989,75,84,0.57,0.69453578
"2158",-20,39.898,138,4371,0.469,0.30765115
"2159",-20,52.528,143,2676,0.89,0.70509635
"2160",-20,61.0793,193,2394,1.3,0.92257143
"2161",-20.0001,46.9996,189,4209,0.688,0.79554647
"2162",-20.0003,47.0889,189,4606,0.723,0.51320314
"2163",-20.001,62.502,205,1441,0.38083333,1.1563321
"2164",-20.0013,46.9881,189,4209,0.41,0.79554647
"2165",-20.0017,57.7887,169,1844,1.1,1.13501082
"2166",-20.0018,58.8807,169,2857,0.9,0.92257143
"2167",-20.0019,46.9979,189,4209,0.688,0.79554647
"2168",-20.002,42.758,125,4427,2.9,0.67231258
"2169",-20.002,43.9387,125,4160,3.4,0.52374151
"2170",-20.002,44.735,124,4192,1.9,0.65185414
"2171",-20.002,45.4637,124,4518,2.7,0.40240472
"2172",-20.0022,46.512,124,4512,0.9,0.64478534
"2173",-20.0022,59.2707,169,2788,1.4,0.63095734
"2174",-20.0023,45.747,124,4596,1,0.58159948
"2175",-20.0028,60.1867,171,2685,1.2,1.49626601
"2176",-20.003,38.998,131,4593,0.266,0.26789433
"2177",-20.003,47.3663,123,4539,1.4,0.51736715
"2178",-20.0033,47.1395,123,4606,1.8,0.58711615
"2179",-20.0033,48.0215,155,4279,1.1,0.97206769
"2180",-20.0038,47.2552,123,4539,1.1,0.74546798
"2181",-20.0042,57.0267,169,1288,0.9,0.36307805
"2182",-20.0043,46.9977,189,4209,0.218,0.79554647
"2183",-20.0047,46.6738,123,4512,1.2,0.56402492
"2184",-20.0047,57.214,169,1288,0.8,0.40271703
"2185",-20.0048,47.8873,123,4393,1.6,0.57312383
"2186",-20.005,46.0377,124,4534,0.7,0.53088444
"2187",-20.005,46.9981,189,4209,0.579,0.79554647
"2188",-20.005,61.084,193,2277,1.01833333,0.92257143
"2189",-20.0052,62.2142,171,1847,0.9,0.96338271
"2190",-20.007,43.3908,125,3927,2.8,0.52561234
"2191",-20.007,57.497,145,1401,3.51,0.51286138
"2192",-20.0072,58.1772,169,2142,1.1,0.92257143
"2193",-20.008,45.0195,124,4211,1.9,0.55461475
"2194",-20.008,47.5937,123,4398,3.4,0.44425101
"2195",-20.0083,60.692,204,2452,1.7,0.79484922
"2196",-20.0087,55.9275,207,1692,0.8,0.62909884
"2197",-20.0094,59.2688,170,2788,0.64,0.63956793
"2198",-20.01,62.512,205,1441,1.2,1.00985606
"2199",-20.0111,58.9778,174,2857,0.723,0.89125094
"2200",-20.0117,61.8267,171,1943,0.8,1.12023199
"2201",-20.0118,47.2453,188,4606,0.542,0.85931111
"2202",-20.013,42.2928,125,4027,4.2,0.68796249
"2203",-20.013,42.5633,125,4548,2.6,0.65356578
"2204",-20.0133,56.2327,207,1474,1.5,0.49916999
"2205",-20.014,59.2434,170,2797,0.712,1.35849658
"2206",-20.0144,46.9679,189,4209,0.39,0.88628059
"2207",-20.015,45.8858,124,4598,0.7,0.51286138
"2208",-20.015,46.37,124,4556,0.8,0.51962003
"2209",-20.017,61.5437,203,2051,1.5,0.86345535
"2210",-20.018,44.128,140,4185,0.527,0.71364453
"2211",-20.02,44.128,139,4185,0.527,0.70112401
"2212",-20.021,61.192,197,2277,1.2,0.66698643
"2213",-20.023,54.858,144,2011,1.67,1.00177394
"2214",-20.024,42.251,271,4027,0.133,0.14544423
"2215",-20.024,61.185,197,2277,0.76857143,0.57884829
"2216",-20.0266,58.9603,174,2857,0.701,0.89125094
"2217",-20.0283,56.0645,207,1474,2,0.47863009
"2218",-20.0285,47.4094,188,4539,0.651,0.74386514
"2219",-20.0296,59.085,173,2797,0.305,2.2433319
"2220",-20.0312,48.1727,154,4279,0.9,1.03825338
"2221",-20.0327,60.8733,203,2326,1.9,0.93905717
"2222",-20.034,62.493,205,1628,1.561,1.1563321
"2223",-20.0343,46.989,189,4209,2.18,0.64455425
"2224",-20.037,62.5,205,1441,0.39545455,1.02573539
"2225",-20.0452,59.2029,172,2797,0.814,1.78829479
"2226",-20.046,61.194,197,2277,0.3875,0.72443596
"2227",-20.055,48.3198,154,4017,0.8,1.2020005
"2228",-20.0592,47.5726,188,4398,1.147,0.85040148
"2229",-20.0628,61.1293,193,2277,1.2,0.51286138
"2230",-20.0657,47.7358,188,4398,0.488,0.72762603
"2231",-20.0765,58.9206,180,2857,0.441,0.76636478
"2232",-20.0782,60.9992,193,2326,1.6,0.58884366
"2233",-20.0796,47.8974,188,4393,0.746,0.68950025
"2234",-20.0835,59.0151,168,2797,0.687,0.96895443
"2235",-20.085,61.137,197,2277,1.38333333,0.55085252
"2236",-20.0875,59.1881,180,2797,0.371,0.60909849
"2237",-20.0895,48.4727,154,4017,0.6,1.3209509
"2238",-20.0991,48.0577,188,4279,0.47,0.6385663
"2239",-20.1071,48.1387,188,4279,0.542,0.78699158
"2240",-20.1088,61.6688,203,2051,2.2,1.0098322
"2241",-20.1125,59.191,173,2797,0.601,1.57552303
"2242",-20.1132,59.1357,170,2797,0.33,1.60810924
"2243",-20.1163,48.2187,188,4279,0.759,0.66597758
"2244",-20.1174,59.1896,170,2797,0.922,2.21383833
"2245",-20.1227,59.1352,170,2797,0.832,0.81527355
"2246",-20.1277,48.6282,154,4034,1.1,1.81812386
"2247",-20.131,48.3764,188,4017,0.416,0.97182251
"2248",-20.1362,60.7927,203,2326,1.8,0.92569284
"2249",-20.137,59.2144,173,2797,0.638,1.57552303
"2250",-20.1417,61.608,203,2051,1.8,1.00899745
"2251",-20.1418,61.1933,193,2277,1.3,0.72443596
"2252",-20.143,48.5521,188,4034,0.56,0.86099375
"2253",-20.1489,58.9105,168,2857,0.687,0.66204373
"2254",-20.155,48.7825,154,4055,1.3,1.66053552
"2255",-20.1552,60.928,193,2326,1.4,0.65313055
"2256",-20.1582,60.5472,193,2452,1.8,0.53088444
"2257",-20.1631,59.0925,178,2797,0.18,0.76972742
"2258",-20.1647,48.7425,188,4034,0.446,1.16044352
"2259",-20.1647,48.7611,188,4055,0.56,1.16044352
"2260",-20.1647,59.2031,172,2797,0.886,1.78829479
"2261",-20.1668,48.74,188,4034,0.434,1.16044352
"2262",-20.1682,59.3402,169,2788,0.659,0.80352612
"2263",-20.1737,61.547,193,2051,1.2,0.53088444
"2264",-20.1746,34.3249,362,5193,0.17,0.13975582
"2265",-20.1783,48.9602,188,4055,0.918,1.6390145
"2266",-20.1786,48.7265,188,4034,0.398,1.16044352
"2267",-20.1812,59.0847,171,2797,0.737,0.79878333
"2268",-20.191,48.9407,154,4055,1.4,1.28713313
"2269",-20.1923,49.1551,188,3941,1.319,1.36478541
"2270",-20.203,59.3747,167,2788,1.012,0.86249998
"2271",-20.2067,60.6925,204,2452,1,0.67481967
"2272",-20.2082,59.0527,176,2797,0.741,0.65252844
"2273",-20.2191,59.3609,168,2788,0.678,0.87687546
"2274",-20.2193,59.146,170,2797,0.922,0.81527355
"2275",-20.2262,59.086,171,2797,0.702,0.79878333
"2276",-20.23,61.667,203,2051,1.63173913,0.9354766
"2277",-20.233,49.092,118,3941,0.2,0.60834568
"2278",-20.2373,49.1467,154,3941,0.9,1.22512887
"2279",-20.2434,59.748,166,2764,0.651,0.80978458
"2280",-20.2465,61.6662,203,2051,1.6,0.9354766
"2281",-20.2473,61.2692,193,2200,1.3,0.65313055
"2282",-20.2481,49.5373,188,3971,1.549,1.17056325
"2283",-20.249,61.668,203,2051,1.5,0.9354766
"2284",-20.2521,56.118,247,1474,0.247,0.37822663
"2285",-20.2526,59.2194,172,2797,0.633,1.59259413
"2286",-20.257,60.8452,193,2326,1.1,0.49545019
"2287",-20.26,59.292,181,2788,0.47,1.11406607
"2288",-20.2607,49.7271,188,3971,1.09,0.94731455
"2289",-20.262,60.7185,204,2452,0.9,0.67481967
"2290",-20.2642,39.003,127,4851,0.8,0.28294018
"2291",-20.2669,59.1095,176,2797,1.032,0.71633222
"2292",-20.2709,49.9178,188,3561,1.319,1.06750398
"2293",-20.274,60.693,204,2452,1.974,0.67481967
"2294",-20.2748,60.693,204,2452,1,0.67481967
"2295",-20.2769,59.0282,176,2797,0.832,0.6098853
"2296",-20.2847,50.1039,188,4196,1.032,0.78059529
"2297",-20.3048,49.475,154,4162,1.1,1.03825338
"2298",-20.3077,59.1303,176,2797,0.868,0.75249335
"2299",-20.3255,34.169,362,5130,0.23,0.29005186
"2300",-20.3278,50.6039,187,3902,1.262,0.91986486
"2301",-20.3299,50.3366,188,4332,0.661,1.10653323
"2302",-20.3338,50.2851,188,4332,1.377,1.04132658
"2303",-20.3339,59.7973,168,2732,0.904,1.16813322
"2304",-20.3344,59.2303,172,2797,0.187,1.59259413
"2305",-20.3351,59.514,168,2764,0.868,0.70854901
"2306",-20.3435,50.7952,187,3808,1.262,2.13701978
"2307",-20.3463,53.892,152,2375,1.6,0.51068498
"2308",-20.3477,50.3395,188,4332,0.66,1.10653323
"2309",-20.3481,59.1077,176,2797,0.759,0.75249335
"2310",-20.3518,60.5428,193,2452,2.4,0.72443596
"2311",-20.352,49.7022,154,3971,1.7,1.00300559
"2312",-20.3532,61.345,193,2200,1.6,0.49545019
"2313",-20.3588,61.546,193,2051,1.4,0.56885293
"2314",-20.359,60.753,193,2326,1.3,0.43151908
"2315",-20.3595,53.7522,152,2375,1.4,1.0213497
"2316",-20.3631,50.9864,187,3808,1.606,1.85709515
"2317",-20.3657,58.9734,174,2857,0.31,0.57328358
"2318",-20.3698,58.9561,168,2857,0.796,0.57666534
"2319",-20.3734,59.2342,168,2797,1.049,2.00132616
"2320",-20.375,53.6108,152,2235,2.2,0.78559093
"2321",-20.3807,51.1724,187,3995,2.237,2.53276135
"2322",-20.3807,59.202,170,2797,0.85,1.9398574
"2323",-20.386,53.468,152,2208,2.4,0.51315453
"2324",-20.388,49.8695,154,3561,1.2,1.07887026
"2325",-20.4022,53.3283,152,2208,1.9,0.53478815
"2326",-20.4025,53.9962,152,2375,0.8,0.52435265
"2327",-20.4062,58.9782,180,2857,0.452,0.61756956
"2328",-20.409,51.362,187,3892,1.491,1.73300114
"2329",-20.4122,59.2016,176,2797,0.886,0.71835143
"2330",-20.42,35.667,137,5111,0.18,0.11614486
"2331",-20.42,53.1883,153,2498,2,2.11348904
"2332",-20.424,32.534,275,4600,0.08,0.07814169
"2333",-20.424,35.667,138,5111,0.18,0.11342751
"2334",-20.43,50.032,154,4196,1.5,1.05827722
"2335",-20.4352,51.5587,187,3732,1.491,1.57650919
"2336",-20.4471,34.054,362,5130,0.2,0.14105618
"2337",-20.448,53.0487,153,2498,1.9,0.67608298
"2338",-20.449,32.484,276,4590,0.07166667,0.0756022
"2339",-20.4548,59.1074,176,2797,0.832,0.75249335
"2340",-20.4582,50.2323,154,4196,0.5,0.88128116
"2341",-20.4596,51.7632,187,3612,2.352,1.49897655
"2342",-20.4597,52.7997,153,2666,1.6,0.43151908
"2343",-20.4606,59.1737,170,2797,0.796,1.10967668
"2344",-20.4607,61.4225,193,2200,2,0.38904514
"2345",-20.4728,52.6495,153,2867,1.2,0.43151908
"2346",-20.4741,59.1771,177,2797,0.771,1.49623566
"2347",-20.4799,51.967,187,3612,1.606,1.93420887
"2348",-20.481,60.6252,193,2452,2.4,0.56885293
"2349",-20.4811,59.227,167,2797,1.049,1.06119413
"2350",-20.4943,52.4462,153,3331,1,0.53088444
"2351",-20.4968,59.5703,167,2764,0.796,1.3120897
"2352",-20.4983,52.1676,187,3790,1.663,0.85630489
"2353",-20.5055,52.3492,153,3797,0.9,0.38904514
"2354",-20.5063,59.2455,172,2883,0.669,1.20064649
"2355",-20.5085,38.9998,127,4963,0.9,0.2876066
"2356",-20.5117,50.4588,154,3279,1,1.07606134
"2357",-20.5125,52.3647,187,3797,1.95,0.73127222
"2358",-20.5139,59.0937,171,2883,0.164,1.39629629
"2359",-20.5188,52.215,153,3806,1.1,0.3758374
"2360",-20.5192,52.4238,187,3797,1.606,0.71828747
"2361",-20.52,38.62,269,4943,0.107,0.09617951
"2362",-20.523,59.0862,179,2883,0.235,1.03760709
"2363",-20.5231,52.4429,187,3797,1.759,0.71828747
"2364",-20.5243,59.2459,172,2883,0.635,1.20064649
"2365",-20.525,38.62,270,4943,0.107,0.09742412
"2366",-20.5253,60.585,193,2514,2.2,0.56885293
"2367",-20.526,59.0151,168,2883,0.687,0.75446845
"2368",-20.5282,50.5597,154,3927,0.7,1.05827722
"2369",-20.5308,52.444,187,3797,1.262,0.71828747
"2370",-20.538,52.058,153,3806,1,0.40271703
"2371",-20.5415,61.5443,193,2010,1,0.51286138
"2372",-20.5435,60.5457,193,2514,2.1,0.72443596
"2373",-20.5468,51.9132,153,4000,0.7,0.49545019
"2374",-20.5533,51.8212,153,4000,1,0.56885293
"2375",-20.5607,59.8242,177,2788,1.4,1.30316678
"2376",-20.5649,52.6434,187,3535,0.86,0.67034487
"2377",-20.5655,51.6872,153,4194,0.9,0.49545019
"2378",-20.5658,60.5487,193,2514,2,0.72443596
"2379",-20.5665,50.7025,154,3927,0.7,0.89524589
"2380",-20.5722,59.0702,179,2883,0.197,0.61873313
"2381",-20.58,61.4998,193,2150,1.4,0.54954087
"2382",-20.5865,52.8408,187,3059,1.09,0.96562509
"2383",-20.59,51.5078,153,4194,0.7,0.43151908
"2384",-20.5987,51.3648,153,4230,0.6,0.699842
"2385",-20.602,50.8472,154,3999,0.3,1.02728777
"2386",-20.6021,53.0349,187,2828,1.147,0.62740409
"2387",-20.609,59.1921,176,2883,0.303,1.43711782
"2388",-20.6135,59.1753,181,2883,0.796,1.01356005
"2389",-20.6153,61.5398,193,2010,1.1,0.54954087
"2390",-20.6168,53.2304,187,2828,0.651,1.07522241
"2391",-20.6279,59.0668,175,2883,0.305,0.75420051
"2392",-20.6285,61.54,193,2010,1.3,0.54954087
"2393",-20.6287,51.0818,153,4056,0.7,0.56885293
"2394",-20.632,53.4228,187,2881,0.615,0.85722025
"2395",-20.6427,59.5269,166,2830,0.705,0.72011801
"2396",-20.6499,53.6075,187,2458,0.56,0.92786933
"2397",-20.6612,58.9908,178,2901,0.764,1.73838474
"2398",-20.6765,58.983,178,2901,0.767,1.73838474
"2399",-20.678,53.792,187,2414,0.597,0.46394544
"2400",-20.6914,54.0056,187,2734,0.553,0.8223101
"2401",-20.6921,53.9791,187,2414,0.56,0.89894041
"2402",-20.694,39,127,4773,0.9,0.33443211
"2403",-20.6978,53.9967,187,2414,0.542,0.8223101
"2404",-20.6993,53.9931,187,2414,1.205,0.8223101
"2405",-20.712,54.055,188,2734,1.032,0.91798648
"2406",-20.7278,59.1457,176,2883,0.785,0.86869096
"2407",-20.7288,59.1428,176,2883,0.813,0.86869096
"2408",-20.7292,59.9119,166,2788,0.542,0.92190788
"2409",-20.7337,54.2476,186,2734,0.56,0.92257143
"2410",-20.7427,33.7593,362,5228,0.2,0.15781675
"2411",-20.7427,33.7594,362,5228,0.2,0.15781675
"2412",-20.7445,54.447,186,2856,1.262,0.40026843
"2413",-20.7457,59.1391,176,2883,0.822,0.84311473
"2414",-20.7598,54.6531,186,2805,1.147,0.5381754
"2415",-20.7821,54.8598,186,2754,0.669,0.54164317
"2416",-20.7886,55.4407,186,2132,0.398,0.473276
"2417",-20.7929,55.25,186,2132,0.975,0.53727479
"2418",-20.794,55.0577,186,2616,1.032,0.31406626
"2419",-20.7955,59.387,167,2847,0.796,0.86593804
"2420",-20.8052,59.7498,166,2830,0.615,1.25892541
"2421",-20.812,59.721,177,2830,1,1.216186
"2422",-20.8255,58.8314,181,2901,0.545,0.75971877
"2423",-20.8352,59.366,181,2847,0.47,0.77676439
"2424",-20.8369,59.0937,180,2883,0.976,0.70564618
"2425",-20.851,55.5517,186,1988,0.47,0.39656297
"2426",-20.8556,59.0986,181,2883,0.832,0.66360698
"2427",-20.8748,55.579,186,1988,0.705,0.47094395
"2428",-20.8793,59.104,179,2883,0.309,0.74768538
"2429",-20.883,33.598,273,5213,0.074,0.05248075
"2430",-20.8859,59.1546,168,2883,0.759,0.94430977
"2431",-20.8959,55.7022,186,1988,0.344,0.42968787
"2432",-20.901,59.288,229,2847,3.28,0.71213898
"2433",-20.911,48.366,115,4011,0.6775,0.46935161
"2434",-20.9136,55.8497,186,1509,1.032,0.31602844
"2436",-20.9292,55.8985,186,1509,0.362,0.31602844
"2437",-20.9483,56.0939,186,1381,0.344,0.23788189
"2438",-20.955,59.618,228,2830,1.91,0.78341415
"2439",-20.9638,59.648,177,2830,1.2,1.71790839
"2440",-20.9663,58.6821,181,2908,0.522,1.03822815
"2441",-20.968,59.65,177,2830,1.13375,1.71790839
"2442",-20.975,54.007,152,2734,1.4,0.42059616
"2443",-20.975,59.653,177,2830,1.3,1.71790839
"2444",-20.9795,56.288,186,1438,0.253,0.4056783
"2445",-20.9883,59.2848,168,2847,0.687,0.77094124
"2446",-20.9913,59.0563,178,2883,0.537,1.17516519
"2447",-21.0004,59.4691,185,2885,0.687,0.51286138
"2448",-21.0031,56.479,186,1716,0.307,0.29310368
"2449",-21.006,59.7097,181,2825,0.47,1.05805339
"2450",-21.0148,59.0533,181,2925,0.759,0.92388453
"2451",-21.0167,59.6193,185,2825,0.615,0.63095734
"2452",-21.0172,56.6694,186,1786,0.203,0.28492212
"2453",-21.0253,59.5667,167,2825,0.832,0.83961285
"2454",-21.0305,33.4669,361,5247,0.19,0.13335214
"2455",-21.0472,56.8608,186,1975,0.253,0.31358941
"2456",-21.0585,59.6163,177,2825,1.3,1.71790839
"2457",-21.059,59.681,137,2825,2.85,0.44668359
"2458",-21.0713,57.045,186,2164,0.289,0.36883916
"2459",-21.0825,57.2299,186,2164,0.325,0.71485396
"2460",-21.0903,59.9134,181,2780,0.488,0.89089844
"2461",-21.1003,59.8027,181,2780,0.524,1.1345619
"2462",-21.1034,57.4094,186,2309,0.186,0.68422109
"2463",-21.1149,57.5452,186,2460,0.803,1.4466837
"2464",-21.1162,57.543,186,2460,0.33,1.4466837
"2465",-21.1169,57.544,186,2460,0.32,1.4466837
"2466",-21.126,59.602,177,2825,1.23428571,1.34896288
"2467",-21.1325,57.6397,185,2460,0.289,1.44543977
"2468",-21.15,63.137,172,680,2.3,0.86032605
"2469",-21.1577,59.8871,166,2780,0.904,0.93108947
"2470",-21.1582,57.8382,185,2598,0.087,3.19889511
"2471",-21.1589,59.3108,185,2885,0.38,0.31622777
"2472",-21.1743,58.0415,185,2921,0.506,0.77624712
"2473",-21.1749,59.64,185,2825,0.725,0.33884416
"2474",-21.1769,59.6431,185,2825,0.579,0.33884416
"2475",-21.185,59.7285,177,2825,1.4,0.77624712
"2476",-21.1893,56.8586,247,1975,0.411,0.47500111
"2477",-21.202,59.445,228,2885,2.87,0.63046803
"2478",-21.2049,58.2452,185,2921,0.362,0.46238102
"2479",-21.2078,59.3187,185,2885,0.3505,0.38904514
"2480",-21.2096,60.0111,181,2712,0.615,0.84387947
"2481",-21.2123,59.1117,179,2925,0.672,1.13495224
"2482",-21.225,34.14,271,5236,0.103,0.06802868
"2483",-21.2276,58.4517,185,2945,0.615,0.58884366
"2484",-21.23,34.14,270,5236,0.103,0.06745147
"2485",-21.2441,58.6554,185,2949,0.47,0.63095734
"2486",-21.26,30.912,136,4882,0.192,0.0793596
"2487",-21.2605,59.2256,180,2925,0.868,0.87762189
"2488",-21.262,30.912,137,4882,0.192,0.07673615
"2489",-21.2733,58.8539,185,2945,0.307,0.44668359
"2490",-21.2848,59.4255,167,2885,0.796,0.87637915
"2491",-21.2889,59.8299,184,2780,0.289,1.05274704
"2492",-21.2999,59.0493,185,2925,0.38,0.53088444
"2493",-21.307,63.573,172,10,0.7,1.34482726
"2494",-21.3096,33.1904,361,5227,0.01,0.18197009
"2495",-21.3103,59.2408,185,2925,0.398,0.51286138
"2496",-21.3117,59.7491,166,2825,0.557,0.96103938
"2497",-21.312,63.577,172,10,0.88333333,1.34482726
"2498",-21.3177,59.4232,185,2885,0.687,0.40271703
"2499",-21.324,59.495,142,2885,1.32,0.63244978
"2500",-21.325,59.4844,185,2885,0.597,0.74989421
"2501",-21.3412,59.3679,185,2885,0.144,0.40271703
"2502",-21.3503,59.389,185,2885,0.434,0.40271703
"2503",-21.375,59.557,140,2825,1.3,1.10130656
"2504",-21.381,63.3833,172,64,0.8,1.02719436
"2505",-21.3832,58.7995,181,2945,0.759,0.70271124
"2506",-21.3989,60.3466,182,2619,0.488,0.97944116
"2507",-21.4042,59.8527,177,2780,1.2,1.34896288
"2508",-21.4106,60.0134,184,2712,0.506,0.5302077
"2509",-21.442,58.9233,181,2945,1.085,1.24239438
"2510",-21.466,42.164,267,4039,0.12333333,0.16982437
"2511",-21.473,42.171,267,4039,0.10571429,0.16982437
"2512",-21.474,42.18,267,4039,0.1075,0.16982437
"2513",-21.5108,63.2042,172,686,2.1,0.75743183
"2514",-21.52,59.281,229,2795,3.05,0.60153303
"2515",-21.5354,60.1978,184,2671,0.524,0.62054837
"2516",-21.5576,60.5207,182,2450,0.56,1.54406828
"2517",-21.561,63.191,172,686,1.14142857,0.66650265
"2518",-21.5817,32.9178,361,5257,0.27,0.16405898
"2519",-21.6215,38.9973,127,4437,1.9,0.2562855
"2520",-21.6252,60.3568,184,2615,0.416,1.88201668
"2521",-21.6327,63.0452,172,686,2.6,0.64040683
"2522",-21.6543,59.9622,177,2682,1.3,1.25892541
"2523",-21.6619,59.2821,180,2795,0.476,1.25948656
"2524",-21.7033,59.1383,180,2861,0.304,1.51694587
"2525",-21.7037,60.699,182,2450,0.398,0.75176216
"2526",-21.7098,59.1139,180,2861,0.296,1.51694587
"2527",-21.7121,60.4787,184,2615,0.56,5.98147334
"2528",-21.7475,63.2032,172,686,2,0.66650265
"2529",-21.7774,59.1594,180,2861,0.579,1.51694587
"2530",-21.8227,60.6641,184,2450,0.398,1.20787301
"2531",-21.8314,60.8762,182,2249,0.47,1.03267689
"2532",-21.8316,32.6685,361,5214,0.26,0.16982437
"2533",-21.8717,62.7222,173,1265,0.7,0.65468945
"2534",-21.8723,38.9963,127,4437,1.5,0.25275311
"2535",-21.919,59.005,136,2861,0.502,0.97749486
"2536",-21.9308,54.005,152,3452,2.1,0.33467515
"2537",-21.953,58.992,135,2908,0.38888889,0.79046524
"2538",-21.9551,60.8491,184,2249,0.344,0.85510861
"2539",-21.9769,61.0553,182,2045,0.506,1.0689674
"2540",-21.978,59.843,144,2682,1.04,0.60203739
"2541",-21.9832,62.5597,173,1265,0.6,0.83374903
"2542",-22.0612,38.9992,127,4204,1.4,0.23917954
"2543",-22.067,60.9898,184,2127,0.398,0.73911713
"2544",-22.0879,32.4183,361,5261,0.26,0.12882496
"2545",-22.0887,62.3955,173,1435,1.4,0.87612235
"2546",-22.0982,61.2406,182,1989,0.398,0.95206479
"2547",-22.1,30.75,149,5096,0.028,0.06934822
"2548",-22.1266,61.0816,184,1989,0.487,0.87693867
"2549",-22.176,62.2318,173,1610,0.8,0.75039392
"2550",-22.1898,61.173,184,1989,0.289,0.88085546
"2551",-22.2176,61.4274,182,1877,0.38,2.19387539
"2552",-22.2282,38.9977,127,4204,1.4,0.2550907
"2553",-22.26,30.27,284,5071,0.045,0.05935837
"2554",-22.291,62.0588,173,1610,1.3,0.5635765
"2555",-22.3159,61.3541,184,1877,0.307,1.151643
"2556",-22.3309,61.6092,182,1774,0.416,0.8994798
"2557",-22.3572,54.003,152,3700,2.4,0.41813406
"2558",-22.3668,61.4465,184,1877,0.371,1.89414492
"2559",-22.4132,61.8962,173,1684,1,0.72672794
"2560",-22.4209,61.5374,184,1774,0.344,0.80705583
"2561",-22.4235,61.7761,182,1684,0.488,1.30062
"2562",-22.4747,60.278,177,2509,2.4,2.4266101
"2563",-22.482,39.0028,127,4390,0.4,0.30605173
